(0.030179136, 0.0016795618, 0.014962725, 0.013536848)
(0.028949086, 0.0015560334, 0.014249954, 0.013143098)
(0.030046817, 0.0016963719, 0.014737905, 0.01361254)
(0.029579572, 0.00170591, 0.0142302215, 0.013643442)
(0.028825903, 0.0012842026, 0.014517203, 0.013024498)
(0.033241175, 0.0015241404, 0.016493581, 0.015223455)
(0.027847145, 0.0017505423, 0.013653593, 0.01244301)
(0.026435137, 0.0016748677, 0.012551307, 0.012208963)
(0.027201517, 0.0015241993, 0.0134739205, 0.012203397)
(0.03225585, 0.0019315588, 0.015556451, 0.014767842)
(0.0402998, 0.00244284, 0.019787986, 0.018068973)
(0.036625158, 0.00188112, 0.018115051, 0.016628986)
(0.028984975, 0.0016623243, 0.014426401, 0.012896251)
(0.028332649, 0.0017552413, 0.01380186, 0.012775548)
(0.02616775, 0.001786608, 0.012436567, 0.011944575)
(0.02761526, 0.0016831895, 0.013465311, 0.0124667585)
(0.026490573, 0.0015200799, 0.0130357295, 0.011934763)
(0.027655823, 0.0014679423, 0.013881377, 0.012306504)
(0.031262085, 0.0016943285, 0.015646154, 0.013921604)
(0.026189573, 0.0017981802, 0.012463117, 0.011928275)
(0.03294293, 0.0026996539, 0.015606594, 0.0146366805)
(0.027440418, 0.0019739626, 0.013437486, 0.01202897)
(0.026397437, 0.0016280876, 0.012984831, 0.011784519)
(0.027386526, 0.0020209549, 0.0133552365, 0.012010334)
(0.026886191, 0.001664469, 0.013128936, 0.012092785)
(0.024845608, 0.0017158848, 0.011834346, 0.011295376)
(0.025822226, 0.0014789931, 0.012928329, 0.011414903)
(0.025800783, 0.00152619, 0.0126767345, 0.011597858)
(0.026092786, 0.001719495, 0.01264923, 0.011724062)
(0.036118343, 0.002290583, 0.017738499, 0.016089264)
(0.032933813, 0.0033698927, 0.015454867, 0.014109054)
(0.027013635, 0.0015410127, 0.013358925, 0.012113698)
(0.03003025, 0.0022292866, 0.014559539, 0.013241425)
(0.02589608, 0.0014528288, 0.012897554, 0.011545696)
(0.024208609, 0.0015307441, 0.011833586, 0.010844278)
(0.026566528, 0.001715159, 0.012937499, 0.0119138695)
(0.025472071, 0.0016471099, 0.012566769, 0.011258193)
(0.02460295, 0.0016423094, 0.011844683, 0.011115957)
(0.024318976, 0.0016317649, 0.011861507, 0.010825705)
(0.023406994, 0.0015872843, 0.011327501, 0.0104922075)
(0.030063711, 0.0018347306, 0.014852847, 0.0133761335)
(0.025822485, 0.0016510994, 0.012504833, 0.011666552)
(0.027008813, 0.0019551099, 0.013162235, 0.0118914675)
(0.02531384, 0.001437952, 0.012557207, 0.01131868)
(0.028111948, 0.0015744639, 0.013854431, 0.012683053)
(0.025289487, 0.0014300282, 0.012548897, 0.011310562)
(0.02517071, 0.001536909, 0.012225945, 0.011407856)
(0.023617238, 0.0015090548, 0.011646936, 0.010461248)
(0.02338931, 0.0016694164, 0.011264589, 0.010455305)
(0.022919316, 0.0013279254, 0.011137813, 0.010453578)
(0.023823634, 0.0014653719, 0.011494687, 0.010863576)
(0.022866696, 0.0015595602, 0.011075821, 0.010231316)
(0.022132108, 0.0015867075, 0.010556024, 0.009989377)
(0.022500565, 0.0015821079, 0.010845248, 0.01007321)
(0.022553077, 0.0014611671, 0.010782875, 0.010309035)
(0.02190709, 0.0018479698, 0.010195022, 0.009864097)
(0.025333568, 0.001972477, 0.012399077, 0.010962013)
(0.026756281, 0.002895059, 0.012343012, 0.01151821)
(0.026784932, 0.0025716696, 0.012769035, 0.011444228)
(0.023678385, 0.0020367235, 0.011135506, 0.010506154)
(0.02505134, 0.0025307285, 0.011719151, 0.010801461)
(0.02425499, 0.00232014, 0.011528491, 0.01040636)
(0.021740567, 0.001559018, 0.010478396, 0.009703152)
(0.021501776, 0.0014157537, 0.010626896, 0.009459127)
(0.023822512, 0.0014634783, 0.011503043, 0.01085599)
(0.020570789, 0.0012752448, 0.010008955, 0.009286588)
(0.026194852, 0.0021264916, 0.012440093, 0.011628268)
(0.03339151, 0.0018149582, 0.016592523, 0.014984028)
(0.02798637, 0.0016827589, 0.014086662, 0.01221695)
(0.022313956, 0.0013409199, 0.011185925, 0.00978711)
(0.021390323, 0.0015239889, 0.010393592, 0.009472742)
(0.02870795, 0.0038766821, 0.012921579, 0.011909688)
(0.031146372, 0.0028022283, 0.015308911, 0.013035232)
(0.025106808, 0.0023398735, 0.012431193, 0.010335742)
(0.022365866, 0.0016553778, 0.01076971, 0.009940779)
(0.022498816, 0.0014657632, 0.011083683, 0.009949371)
(0.022457708, 0.0014025951, 0.011180798, 0.009874315)
(0.020023936, 0.0013211552, 0.009628941, 0.0090738395)
(0.020533377, 0.0014183117, 0.010039941, 0.009075124)
(0.021030389, 0.0014150854, 0.010273513, 0.009341791)
(0.021157362, 0.001261228, 0.010318488, 0.009577646)
(0.020603638, 0.0016475806, 0.00995932, 0.008996739)
(0.021574453, 0.0013688558, 0.010634811, 0.009570786)
(0.019603377, 0.0012617573, 0.009528664, 0.008812956)
(0.029118888, 0.0029019224, 0.013745345, 0.01247162)
(0.023871582, 0.0018106515, 0.011481205, 0.010579726)
(0.022466315, 0.0012178337, 0.011112523, 0.010135958)
(0.021031018, 0.0012329238, 0.01038051, 0.009417583)
(0.02242317, 0.0018075587, 0.010698518, 0.009917093)
(0.02132388, 0.0013567653, 0.010554414, 0.0094127)
(0.020090535, 0.0011956715, 0.009744931, 0.009149932)
(0.022035986, 0.0014617047, 0.010626057, 0.009948224)
(0.020607479, 0.0010674342, 0.010063778, 0.009476266)
(0.02296733, 0.0011101139, 0.011397613, 0.010459602)
(0.020798411, 0.0012525668, 0.010203356, 0.00934249)
(0.02071715, 0.0012322861, 0.010209417, 0.009275447)
(0.019482879, 0.0010545551, 0.0096413735, 0.00878695)
(0.0226557, 0.0013272625, 0.011165831, 0.010162606)
(0.021490201, 0.0016146123, 0.0102234725, 0.009652117)
(0.020675164, 0.0011342088, 0.010165766, 0.0093751885)
(0.020178003, 0.0009383744, 0.010300318, 0.008939311)
(0.01924136, 0.0011044712, 0.009311052, 0.008825837)
(0.02053586, 0.0010216162, 0.01030127, 0.0092129735)
(0.02149724, 0.0014729705, 0.010182636, 0.009841634)
(0.02033555, 0.0012672665, 0.010134038, 0.008934245)
(0.01939866, 0.0010009995, 0.009846767, 0.008550892)
(0.018505331, 0.0012391815, 0.0089547895, 0.008311361)
(0.019362107, 0.0013027152, 0.009535677, 0.008523714)
(0.039112657, 0.0026583755, 0.01937615, 0.017078131)
(0.030397132, 0.0020913323, 0.014745086, 0.013560713)
(0.020317573, 0.0013226841, 0.009859815, 0.009135073)
(0.019178158, 0.0012241344, 0.00934122, 0.008612803)
(0.017898384, 0.001100596, 0.008463801, 0.008333988)
(0.018697493, 0.0010608841, 0.009328691, 0.008307917)
(0.017855914, 0.0010450007, 0.008661948, 0.008148965)
(0.018145263, 0.0010852979, 0.008941721, 0.008118243)
(0.01811079, 0.0009640234, 0.00888126, 0.008265507)
(0.023749713, 0.0024292804, 0.011126185, 0.010194248)
(0.023578573, 0.0016879151, 0.011751136, 0.010139521)
(0.020904157, 0.0014924515, 0.010161694, 0.009250012)
(0.018955018, 0.0010838155, 0.009366164, 0.008505039)
(0.026630055, 0.0015198292, 0.013167198, 0.011943027)
(0.020951504, 0.0015891038, 0.010013039, 0.009349361)
(0.018403418, 0.0011607929, 0.008884314, 0.008358312)
(0.018353734, 0.0010634942, 0.009157997, 0.0081322435)
(0.019334298, 0.0010707334, 0.009644575, 0.00861899)
(0.01772311, 0.0010733614, 0.0087113585, 0.00793839)
(0.017158478, 0.000988572, 0.008307336, 0.007862572)
(0.019340463, 0.0010104637, 0.009351565, 0.008978434)
(0.02170723, 0.0011025388, 0.010740802, 0.009863888)
(0.019672016, 0.0010707071, 0.009747676, 0.008853633)
(0.018291943, 0.001151447, 0.00914245, 0.007998046)
(0.020228988, 0.0018472832, 0.009580977, 0.008800727)
(0.019977808, 0.0017620417, 0.009417655, 0.00879811)
(0.019409388, 0.0010643704, 0.009522466, 0.008822551)
(0.018135756, 0.0010867727, 0.008829119, 0.008219864)
(0.017292917, 0.0010032705, 0.008532594, 0.007757051)
(0.016504651, 0.00098451, 0.007785355, 0.007734785)
(0.019578047, 0.0009159044, 0.009785911, 0.008876231)
(0.018787397, 0.0010951741, 0.009541795, 0.0081504285)
(0.025911301, 0.0015130389, 0.012508119, 0.011890144)
(0.021947846, 0.0014810693, 0.01093417, 0.009532607)
(0.019199941, 0.0011686624, 0.009544705, 0.008486574)
(0.017389532, 0.0010163473, 0.008428347, 0.007944837)
(0.016815018, 0.0009098741, 0.008246437, 0.007658707)
(0.017743189, 0.0012912899, 0.008609156, 0.007842742)
(0.024645386, 0.0023173257, 0.011414137, 0.010913923)
(0.02735989, 0.0011405668, 0.013609486, 0.012609838)
(0.021994807, 0.001418368, 0.010934525, 0.009641913)
(0.026607499, 0.001961027, 0.013733173, 0.010913299)
(0.023098439, 0.0014643129, 0.011459985, 0.01017414)
(0.019374631, 0.0013130797, 0.0097723445, 0.008289206)
(0.017182838, 0.0011468984, 0.008132741, 0.007903199)
(0.017778095, 0.0011462756, 0.008649261, 0.007982558)
(0.016896311, 0.0009905976, 0.008349624, 0.00755609)
(0.017696574, 0.0010235282, 0.008668933, 0.008004114)
(0.020816637, 0.0010911421, 0.010425814, 0.009299681)
(0.017424565, 0.0010033406, 0.008433235, 0.007987989)
(0.017514441, 0.0010798388, 0.008636658, 0.0077979444)
(0.017130317, 0.0009805361, 0.008422207, 0.0077275736)
(0.01734737, 0.0010578034, 0.008393518, 0.007896049)
(0.018314652, 0.0009235521, 0.00870132, 0.00868978)
(0.017484698, 0.0010125219, 0.008437337, 0.008034839)
(0.019223243, 0.0011326412, 0.009182097, 0.008908505)
(0.018453512, 0.0012482685, 0.008890204, 0.00831504)
(0.017927293, 0.0012768396, 0.008474214, 0.00817624)
(0.016739117, 0.0010456953, 0.008279759, 0.007413662)
(0.01636054, 0.0010439812, 0.008011561, 0.007304998)
(0.01601448, 0.00094881, 0.007842869, 0.0072228005)
(0.018270645, 0.001057006, 0.009038878, 0.008174763)
(0.016672488, 0.0012826708, 0.0077883666, 0.00760145)
(0.02797037, 0.0018131174, 0.013529906, 0.012627346)
(0.022047056, 0.0016481525, 0.010626023, 0.009772881)
(0.020999005, 0.002281921, 0.0096714655, 0.009045619)
(0.017924659, 0.0014013201, 0.008513868, 0.008009472)
(0.017479848, 0.0013134124, 0.008638986, 0.0075274482)
(0.02688628, 0.002498489, 0.013066762, 0.011321029)
(0.022525854, 0.0019802237, 0.010862915, 0.009682715)
(0.018275635, 0.001549738, 0.008653967, 0.008071931)
(0.017174918, 0.0011214102, 0.008215925, 0.007837584)
(0.015892165, 0.0011411523, 0.0075408285, 0.007210184)
(0.01641543, 0.0010723651, 0.007924769, 0.0074182963)
(0.021463525, 0.0018522495, 0.010242172, 0.009369104)
(0.01990767, 0.002351426, 0.00932062, 0.008235623)
(0.016548771, 0.0012683125, 0.00807753, 0.00720293)
(0.016250351, 0.0011684072, 0.00789777, 0.0071841744)
(0.0157497, 0.0009197041, 0.0075504403, 0.0072795553)
(0.015492039, 0.0011325597, 0.007389443, 0.0069700363)
(0.017889187, 0.0011427014, 0.008459531, 0.008286955)
(0.019929182, 0.0012121256, 0.009993346, 0.00872371)
(0.01722941, 0.0010356572, 0.008612605, 0.007581148)
(0.016509814, 0.0012032432, 0.007920871, 0.0073857)
(0.016040197, 0.00095391856, 0.007865749, 0.0072205286)
(0.015694981, 0.0011873717, 0.0075760726, 0.006931537)
(0.015985709, 0.0010174813, 0.007815145, 0.0071530836)
(0.018779881, 0.0012370087, 0.00907575, 0.008467124)
(0.03251426, 0.0021233037, 0.015778784, 0.01461217)
(0.019975817, 0.0011650898, 0.009594985, 0.009215741)
(0.017786369, 0.0012593794, 0.008740723, 0.0077862674)
(0.015336711, 0.0009951636, 0.0072975215, 0.007044026)
(0.015192973, 0.0010479321, 0.0072419597, 0.006903081)
(0.018787056, 0.0011726099, 0.0092820395, 0.008332407)
(0.020312984, 0.0015857344, 0.0098403795, 0.00888687)
(0.02409209, 0.0022567315, 0.011671893, 0.0101634655)
(0.01803074, 0.0011285748, 0.009039002, 0.007863164)
(0.015581568, 0.000933953, 0.0076903086, 0.0069573065)
(0.0151306335, 0.001057849, 0.0073905736, 0.0066822106)
(0.01569032, 0.0010341341, 0.007658828, 0.006997356)
(0.01459335, 0.0009332298, 0.00699488, 0.00666524)
(0.014647067, 0.00088381616, 0.0071169613, 0.006646289)
(0.024235744, 0.0013141676, 0.012060957, 0.010860619)
(0.021075401, 0.0012213915, 0.01060067, 0.00925334)
(0.017039381, 0.001158919, 0.008306291, 0.007574171)
(0.016060833, 0.0010970604, 0.007920932, 0.00704284)
(0.015294811, 0.00091163174, 0.007437177, 0.0069460017)
(0.015146729, 0.0011486737, 0.0074705053, 0.00652755)
(0.016543616, 0.00094038364, 0.008099781, 0.007503451)
(0.017337672, 0.0008825129, 0.008867484, 0.007587677)
(0.016048133, 0.0009865493, 0.007920913, 0.007140672)
(0.017280713, 0.0009683751, 0.008461464, 0.007850874)
(0.017872926, 0.0010787733, 0.008469159, 0.008324993)
(0.017608635, 0.00128224, 0.008633353, 0.0076930434)
(0.015087049, 0.0009897269, 0.007408355, 0.0066889683)
(0.01422609, 0.0009512524, 0.006974957, 0.0062998803)
(0.014005915, 0.0009936511, 0.006638051, 0.006374213)
(0.019693583, 0.001008841, 0.009637479, 0.009047264)
(0.0148695735, 0.00095431844, 0.007168204, 0.006747051)
(0.014750844, 0.0009309781, 0.0074268696, 0.006392996)
(0.0171814, 0.0009635665, 0.008536036, 0.0076817963)
(0.015156539, 0.0011431802, 0.0075523704, 0.006460988)
(0.018102322, 0.0010200976, 0.008847602, 0.008234622)
(0.017362319, 0.0011139327, 0.008954655, 0.0072937296)
(0.014371311, 0.0009379131, 0.0070343046, 0.006399093)
(0.016517177, 0.0008943521, 0.008508238, 0.0071145883)
(0.03024319, 0.004019532, 0.013915101, 0.0123085575)
(0.02050846, 0.0020478833, 0.0098813195, 0.008579258)
(0.01493694, 0.0013038187, 0.007014309, 0.0066188117)
(0.014219105, 0.001055249, 0.0069975024, 0.006166354)
(0.014624869, 0.001184782, 0.0072308783, 0.0062092086)
(0.013492081, 0.00087168516, 0.0063695945, 0.006250801)
(0.013491652, 0.0010051971, 0.00649035, 0.0059961053)
(0.018657744, 0.0023352285, 0.0087348595, 0.0075876554)
(0.028142903, 0.0034187706, 0.013373323, 0.011350809)
(0.021207353, 0.0024552618, 0.010056316, 0.008695776)
(0.017048955, 0.0017466461, 0.0083347745, 0.006967534)
(0.015394297, 0.0012407014, 0.007622257, 0.006531339)
(0.013897877, 0.0010767662, 0.0068603475, 0.005960764)
(0.013695601, 0.0009496715, 0.0067495108, 0.0059964196)
(0.013060013, 0.0010871574, 0.0061320374, 0.0058408184)
(0.014404947, 0.0008825766, 0.0071999626, 0.006322408)
(0.031549644, 0.0028639757, 0.015205319, 0.013480349)
(0.02058895, 0.0014344373, 0.010533897, 0.008620614)
(0.014604198, 0.0012159323, 0.006978497, 0.006409769)
(0.013769992, 0.0011391942, 0.0066840104, 0.005946787)
(0.016051717, 0.0013427702, 0.007605309, 0.0071036373)
(0.013781255, 0.0010167147, 0.006747077, 0.0060174637)
(0.012658009, 0.000902007, 0.005995948, 0.005760055)
(0.012303742, 0.0009166981, 0.005844696, 0.0055423477)
(0.045309886, 0.009629299, 0.019250942, 0.016429648)
(0.020095741, 0.0023012087, 0.009930279, 0.007864254)
(0.016192323, 0.0016456656, 0.007975641, 0.0065710163)
(0.013602656, 0.0011897166, 0.0064529954, 0.0059599443)
(0.0134333335, 0.0010735693, 0.0066325, 0.0057272646)
(0.01302067, 0.0009202511, 0.0063004885, 0.0057999305)
(0.01661188, 0.001160009, 0.0077695455, 0.0076823253)
(0.018599711, 0.0012156458, 0.009287493, 0.008096572)
(0.015640898, 0.0010977571, 0.007759379, 0.006783761)
(0.013310386, 0.000944916, 0.0064082104, 0.00595726)
(0.016071666, 0.0010761268, 0.0076815514, 0.007313987)
(0.014137521, 0.0009611326, 0.0068173273, 0.0063590608)
(0.014865165, 0.0010199365, 0.0072811847, 0.0065640435)
(0.016118195, 0.0010236503, 0.007853828, 0.0072407173)
(0.016572464, 0.0012002075, 0.008119443, 0.0072528124)
(0.016902301, 0.0021117418, 0.007847639, 0.0069429204)
(0.0140634645, 0.0011589715, 0.0070229433, 0.0058815493)
(0.012644484, 0.0008749551, 0.006001133, 0.0057683955)
(0.0141597325, 0.0010430607, 0.006884408, 0.0062322635)
(0.025814638, 0.0032727388, 0.012227263, 0.010314635)
(0.019519392, 0.0019259691, 0.009312663, 0.00828076)
(0.015547788, 0.0017405273, 0.0073518716, 0.006455389)
(0.013338735, 0.0012856604, 0.006350464, 0.00570261)
(0.012306506, 0.0010375147, 0.0058930386, 0.005375952)
(0.0114656, 0.0009423782, 0.0054422133, 0.0050810087)
(0.011896731, 0.0010018011, 0.0056888144, 0.0052061155)
(0.018008735, 0.001273026, 0.008957019, 0.007778691)
(0.021751422, 0.0030930697, 0.009769276, 0.008889076)
(0.017948981, 0.0013344437, 0.009047034, 0.0075675035)
(0.015222244, 0.0011507969, 0.007272476, 0.006798971)
(0.011837414, 0.0011520679, 0.0055704582, 0.0051148874)
(0.011851026, 0.00093566504, 0.005955303, 0.0049600583)
(0.011422752, 0.0008900359, 0.0055776993, 0.0049550175)
(0.017648697, 0.0009992608, 0.008541295, 0.008108141)
(0.018209059, 0.0014880698, 0.008514288, 0.0082067)
(0.014052134, 0.0012989126, 0.0068818014, 0.00587142)
(0.012212487, 0.0010326768, 0.00586872, 0.0053110905)
(0.013343263, 0.0010656543, 0.006265588, 0.0060120216)
(0.011721949, 0.0009855835, 0.0055996217, 0.0051367437)
(0.011439439, 0.0009287555, 0.005545293, 0.00496539)
(0.020552855, 0.0010810369, 0.010328639, 0.009143179)
(0.014605816, 0.00101516, 0.0072823428, 0.006308314)
(0.012437824, 0.0010945344, 0.0060383584, 0.0053049307)
(0.011295691, 0.0010483225, 0.005445169, 0.0048022)
(0.01757427, 0.002816864, 0.007783712, 0.006973693)
(0.012843063, 0.0010326426, 0.0063693626, 0.0054410575)
(0.012383681, 0.0010054173, 0.0060578855, 0.0053203786)
(0.011666189, 0.0009037582, 0.0056903507, 0.00507208)
(0.010951184, 0.0014232119, 0.0050403476, 0.0044876244)
(0.011132189, 0.0010895124, 0.005311656, 0.004731021)
(0.02460178, 0.0014664832, 0.012252949, 0.010882347)
(0.017564727, 0.0016538101, 0.008398094, 0.0075128227)
(0.013763612, 0.001502696, 0.0064520696, 0.005808847)
(0.011225013, 0.0011854268, 0.0050251847, 0.005014402)
(0.01017748, 0.0009184106, 0.0048780707, 0.004380998)
(0.031531483, 0.0032141376, 0.015203505, 0.013113841)
(0.016432747, 0.0012563495, 0.008019555, 0.0071568424)
(0.013700594, 0.0016004243, 0.0063376436, 0.0057625263)
(0.012217426, 0.0010827375, 0.006030588, 0.0051041003)
(0.011421037, 0.00090792193, 0.005813918, 0.0046991967)
(0.012828509, 0.0012322506, 0.006094354, 0.0055019045)
