(0.6704812, 0.13415012, 0.5355721, 0.0015179408, 1.5782609)
(0.6069102, 0.07511526, 0.5315921, 0.00040585376, 1.5767981)
(0.59130424, 0.06109503, 0.5300886, 0.00024120633, 1.5757293)
(0.58906615, 0.059676774, 0.529297, 0.00018480263, 1.5750216)
(0.58665794, 0.057885185, 0.5286698, 0.00020592925, 1.5748619)
(0.5815914, 0.052874796, 0.5285825, 0.00026821817, 1.5748028)
(0.58275235, 0.053997464, 0.528487, 0.00053571095, 1.5747256)
(0.57771856, 0.048827138, 0.52856123, 0.00066033204, 1.574629)
(0.575471, 0.046404097, 0.52863574, 0.0008623338, 1.5747055)
(0.57605016, 0.04654628, 0.528899, 0.0012097821, 1.5749924)
(0.57068986, 0.04079673, 0.5291869, 0.001412407, 1.5750334)
(0.5719754, 0.041874554, 0.5294255, 0.001350742, 1.5751795)
(0.5711067, 0.040357836, 0.5300926, 0.0013124279, 1.5755607)
(0.57111466, 0.038951322, 0.53122705, 0.0018725479, 1.5762647)
(0.5699003, 0.036238335, 0.53268385, 0.0019562363, 1.5770267)
(0.57100946, 0.036080208, 0.53388417, 0.002090159, 1.5773929)
(0.57288444, 0.03732512, 0.5344061, 0.002306418, 1.5774586)
(0.5732598, 0.037020594, 0.5351875, 0.0021034086, 1.577733)
(0.5701715, 0.03318503, 0.53575253, 0.002467871, 1.5776451)
(0.5672654, 0.029398397, 0.5366334, 0.0024672272, 1.5779623)
(0.569578, 0.030310001, 0.5380703, 0.0023953875, 1.5786074)
(0.57326114, 0.03299118, 0.53913134, 0.0022772914, 1.5789366)
(0.5703582, 0.029554829, 0.5392422, 0.0031223178, 1.5785388)
(0.56794834, 0.027376248, 0.5391857, 0.0027727704, 1.5784365)
(0.5710249, 0.030869735, 0.53867334, 0.0029636777, 1.578048)
(0.56353843, 0.024517436, 0.53745085, 0.0031402947, 1.5772498)
(0.5630536, 0.025973346, 0.5356759, 0.0028087508, 1.5761659)
(0.5571034, 0.022446554, 0.5332796, 0.002754506, 1.5750303)
