(28.622726, 28.249382, 0.32916945, 0.44174144, 4.7313595)
(31.549377, 31.161156, 0.3634191, 0.24803172, 3.9877594)
(162.35225, 161.89969, 0.42156875, 0.3099155, 3.3113282)
(1.4617647, 1.0133679, 0.4478381, 0.0055875718, 2.874241)
(5.9537907, 5.497995, 0.4534142, 0.023811717, 2.633276)
(1.3824147, 0.9315728, 0.44824997, 0.025919368, 2.4872684)
(1.7091267, 1.2717376, 0.4333789, 0.040102087, 2.4056852)
(4.2075562, 3.7317967, 0.41285992, 0.62899584, 2.3657646)
(9.964954, 9.4777565, 0.3923834, 0.9481421, 2.3464317)
(2.6804724, 2.297127, 0.37554765, 0.07797682, 2.3337483)
(1.8390673, 1.4726288, 0.36353946, 0.028990427, 2.3208847)
(0.88334304, 0.5244495, 0.3563106, 0.025829244, 2.3052762)
(0.996694, 0.64159083, 0.3532096, 0.018935964, 2.2867036)
(0.9766921, 0.62272096, 0.3531556, 0.00815524, 2.2670183)
(0.67873776, 0.3230437, 0.35477778, 0.009162734, 2.2490046)
(0.5054478, 0.14709581, 0.35680807, 0.015439453, 2.2347677)
(0.5144718, 0.15542756, 0.35827696, 0.007672854, 2.225647)
(0.46541163, 0.106409796, 0.3586338, 0.0036804406, 2.2218082)
(0.44762877, 0.08925973, 0.35782695, 0.0054208613, 2.2223954)
(0.46632802, 0.10997039, 0.35620105, 0.0015658548, 2.2260284)
(0.4276851, 0.073225304, 0.35434082, 0.0011899392, 2.2309208)
(0.4318424, 0.078712255, 0.35302347, 0.0010666152, 2.235018)
(0.42260486, 0.06966807, 0.35286385, 0.0007295741, 2.2365847)
(0.42104915, 0.06701894, 0.35397765, 0.0005255225, 2.235255)
(0.4170744, 0.06160444, 0.35541832, 0.0005165231, 2.233289)
(0.4228088, 0.06651521, 0.35623667, 0.0005692359, 2.232198)
(0.4169364, 0.06060782, 0.3562801, 0.00048498198, 2.2314348)
(0.4216078, 0.06563147, 0.3559418, 0.00034534617, 2.2298481)
(0.4175051, 0.061764427, 0.35570675, 0.00033921425, 2.2271597)
(0.4149155, 0.059084427, 0.35579893, 0.00032160938, 2.2236156)
(0.41910908, 0.062954836, 0.35612252, 0.0003170889, 2.2192879)
(0.41834536, 0.06207515, 0.35624218, 0.0002803586, 2.214531)
(0.41389874, 0.05803325, 0.35583597, 0.00029507457, 2.2097228)
(0.4116306, 0.056896105, 0.35470358, 0.0003092817, 2.2049446)
(0.4122451, 0.058942396, 0.3532727, 0.00030001285, 2.2002368)
(0.41110384, 0.05905191, 0.35202342, 0.00028496614, 2.1952732)
(0.4111702, 0.059877273, 0.3512652, 0.00027756955, 2.189901)
(0.40823296, 0.057327084, 0.35087773, 0.00028135785, 2.184427)
(0.40915114, 0.058550335, 0.35057154, 0.0002927305, 2.1788824)
(0.41073266, 0.060358156, 0.35034782, 0.00026678652, 2.1727722)
