nohup: ignoring input
2021-10-22 03:13:15.242732: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-10-22 03:13:17.620347: I tensorflow/core/platform/profile_utils/cpu_utils.cc:104] CPU Frequency: 2500095000 Hz
2021-10-22 03:13:17.624506: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x45ef970 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2021-10-22 03:13:17.624581: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
2021-10-22 03:13:17.629303: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-10-22 03:13:17.770286: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x468ecc0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2021-10-22 03:13:17.770340: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): GeForce RTX 3090, Compute Capability 8.6
2021-10-22 03:13:17.773004: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1742] Found device 0 with properties: 
pciBusID: 0000:82:00.0 name: GeForce RTX 3090 computeCapability: 8.6
coreClock: 1.695GHz coreCount: 82 deviceMemorySize: 23.70GiB deviceMemoryBandwidth: 871.81GiB/s
2021-10-22 03:13:17.773085: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-10-22 03:13:17.777718: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-10-22 03:13:17.779127: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-10-22 03:13:17.779456: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-10-22 03:13:17.784511: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.11
2021-10-22 03:13:17.785404: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-10-22 03:13:17.785559: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-10-22 03:13:17.788258: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1884] Adding visible gpu devices: 0
2021-10-22 03:13:17.788331: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-10-22 03:13:18.455153: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1283] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-10-22 03:13:18.455206: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1289]      0 
2021-10-22 03:13:18.455216: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1302] 0:   N 
2021-10-22 03:13:18.457743: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1428] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 17373 MB memory) -> physical GPU (device: 0, name: GeForce RTX 3090, pci bus id: 0000:82:00.0, compute capability: 8.6)
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/compat/v2_compat.py:96: disable_resource_variables (from tensorflow.python.ops.variable_scope) is deprecated and will be removed in a future version.
Instructions for updating:
non-resource variables are not supported in the long term
2021-10-22 03:13:55.788027: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1742] Found device 0 with properties: 
pciBusID: 0000:82:00.0 name: GeForce RTX 3090 computeCapability: 8.6
coreClock: 1.695GHz coreCount: 82 deviceMemorySize: 23.70GiB deviceMemoryBandwidth: 871.81GiB/s
2021-10-22 03:13:55.788127: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-10-22 03:13:55.788194: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-10-22 03:13:55.788246: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-10-22 03:13:55.788278: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-10-22 03:13:55.788308: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.11
2021-10-22 03:13:55.788338: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-10-22 03:13:55.788372: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-10-22 03:13:55.792574: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1884] Adding visible gpu devices: 0
2021-10-22 03:13:55.795820: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1742] Found device 0 with properties: 
pciBusID: 0000:82:00.0 name: GeForce RTX 3090 computeCapability: 8.6
coreClock: 1.695GHz coreCount: 82 deviceMemorySize: 23.70GiB deviceMemoryBandwidth: 871.81GiB/s
2021-10-22 03:13:55.795889: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-10-22 03:13:55.795920: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-10-22 03:13:55.795936: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-10-22 03:13:55.795951: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-10-22 03:13:55.795966: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusolver.so.11
2021-10-22 03:13:55.795981: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-10-22 03:13:55.796002: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudnn.so.8
2021-10-22 03:13:55.798841: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1884] Adding visible gpu devices: 0
2021-10-22 03:13:55.798905: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1283] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-10-22 03:13:55.798928: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1289]      0 
2021-10-22 03:13:55.798941: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1302] 0:   N 
2021-10-22 03:13:55.801682: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1428] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 17373 MB memory) -> physical GPU (device: 0, name: GeForce RTX 3090, pci bus id: 0000:82:00.0, compute capability: 8.6)
2021-10-22 03:14:18.412542: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
epoch: 10  g_loss: 5.8776e-01  d_loss: 2.5818e+00  training time: 31.556443 s  running time: 0.008766 h
epoch: 20  g_loss: 5.2895e-01  d_loss: 2.3925e+00  training time: 9.324353 s  running time: 0.011356 h
epoch: 30  g_loss: 5.1864e-01  d_loss: 2.3462e+00  training time: 9.136992 s  running time: 0.013894 h
epoch: 40  g_loss: 5.1345e-01  d_loss: 2.3483e+00  training time: 9.020702 s  running time: 0.016400 h
epoch: 50  g_loss: 5.0470e-01  d_loss: 2.3147e+00  training time: 8.799968 s  running time: 0.018844 h
epoch: 60  g_loss: 4.8898e-01  d_loss: 2.2867e+00  training time: 10.591156 s  running time: 0.021786 h
epoch: 70  g_loss: 4.8444e-01  d_loss: 2.2431e+00  training time: 9.446571 s  running time: 0.024410 h
epoch: 80  g_loss: 4.8052e-01  d_loss: 2.2066e+00  training time: 9.586620 s  running time: 0.027073 h
epoch: 90  g_loss: 4.6388e-01  d_loss: 2.1635e+00  training time: 9.078998 s  running time: 0.029595 h
epoch: 100  g_loss: 4.5275e-01  d_loss: 2.1309e+00  training time: 9.691767 s  running time: 0.032287 h
epoch: 110  g_loss: 4.4274e-01  d_loss: 2.0975e+00  training time: 9.779202 s  running time: 0.035004 h
epoch: 120  g_loss: 4.3380e-01  d_loss: 2.0657e+00  training time: 9.035627 s  running time: 0.037513 h
epoch: 130  g_loss: 4.2097e-01  d_loss: 2.0346e+00  training time: 8.895800 s  running time: 0.039985 h
epoch: 140  g_loss: 4.1034e-01  d_loss: 2.0083e+00  training time: 9.101840 s  running time: 0.042513 h
epoch: 150  g_loss: 4.1301e-01  d_loss: 1.9854e+00  training time: 16.161338 s  running time: 0.047002 h
epoch: 160  g_loss: 4.0030e-01  d_loss: 1.9669e+00  training time: 8.916099 s  running time: 0.049479 h
epoch: 170  g_loss: 3.9415e-01  d_loss: 1.9529e+00  training time: 10.218528 s  running time: 0.052317 h
epoch: 180  g_loss: 3.9102e-01  d_loss: 1.9382e+00  training time: 9.903401 s  running time: 0.055068 h
epoch: 190  g_loss: 3.8947e-01  d_loss: 1.9305e+00  training time: 9.372545 s  running time: 0.057672 h
epoch: 200  g_loss: 3.8770e-01  d_loss: 1.9213e+00  training time: 13.481960 s  running time: 0.061417 h
epoch: 210  g_loss: 3.8433e-01  d_loss: 1.9101e+00  training time: 9.336006 s  running time: 0.064010 h
epoch: 220  g_loss: 3.7429e-01  d_loss: 1.9046e+00  training time: 9.971937 s  running time: 0.066780 h
epoch: 230  g_loss: 3.8806e-01  d_loss: 1.8969e+00  training time: 9.211704 s  running time: 0.069339 h
epoch: 240  g_loss: 3.7655e-01  d_loss: 1.8926e+00  training time: 13.547253 s  running time: 0.073102 h
epoch: 250  g_loss: 3.7671e-01  d_loss: 1.8872e+00  training time: 11.512404 s  running time: 0.076300 h
epoch: 260  g_loss: 3.7073e-01  d_loss: 1.8830e+00  training time: 9.653253 s  running time: 0.078981 h
epoch: 270  g_loss: 3.7102e-01  d_loss: 1.8787e+00  training time: 9.505707 s  running time: 0.081622 h
epoch: 280  g_loss: 3.6364e-01  d_loss: 1.8754e+00  training time: 9.336401 s  running time: 0.084215 h
epoch: 290  g_loss: 3.6414e-01  d_loss: 1.8721e+00  training time: 10.980346 s  running time: 0.087265 h
epoch: 300  g_loss: 3.6045e-01  d_loss: 1.8691e+00  training time: 9.535542 s  running time: 0.089914 h
epoch: 310  g_loss: 3.5725e-01  d_loss: 1.8668e+00  training time: 9.311221 s  running time: 0.092500 h
epoch: 320  g_loss: 3.6284e-01  d_loss: 1.8645e+00  training time: 9.363655 s  running time: 0.095101 h
epoch: 330  g_loss: 3.6151e-01  d_loss: 1.8624e+00  training time: 9.867932 s  running time: 0.097843 h
epoch: 340  g_loss: 3.5599e-01  d_loss: 1.8611e+00  training time: 9.646483 s  running time: 0.100522 h
epoch: 350  g_loss: 3.5558e-01  d_loss: 1.8596e+00  training time: 9.334776 s  running time: 0.103115 h
epoch: 360  g_loss: 3.5401e-01  d_loss: 1.8574e+00  training time: 9.092174 s  running time: 0.105641 h
epoch: 370  g_loss: 3.5387e-01  d_loss: 1.8555e+00  training time: 9.120222 s  running time: 0.108174 h
epoch: 380  g_loss: 3.5724e-01  d_loss: 1.8544e+00  training time: 9.187095 s  running time: 0.110726 h
epoch: 390  g_loss: 3.5207e-01  d_loss: 1.8530e+00  training time: 9.309143 s  running time: 0.113312 h
epoch: 400  g_loss: 3.5125e-01  d_loss: 1.8517e+00  training time: 9.060057 s  running time: 0.115829 h
epoch: 410  g_loss: 3.6272e-01  d_loss: 1.8505e+00  training time: 9.647742 s  running time: 0.118509 h
epoch: 420  g_loss: 3.5641e-01  d_loss: 1.8495e+00  training time: 9.386430 s  running time: 0.121116 h
epoch: 430  g_loss: 3.5093e-01  d_loss: 1.8489e+00  training time: 9.444774 s  running time: 0.123739 h
epoch: 440  g_loss: 3.5039e-01  d_loss: 1.8481e+00  training time: 9.403775 s  running time: 0.126352 h
epoch: 450  g_loss: 3.4903e-01  d_loss: 1.8473e+00  training time: 9.414785 s  running time: 0.128967 h
epoch: 460  g_loss: 3.4834e-01  d_loss: 1.8465e+00  training time: 8.962269 s  running time: 0.131456 h
epoch: 470  g_loss: 3.5656e-01  d_loss: 1.8460e+00  training time: 9.137878 s  running time: 0.133995 h
epoch: 480  g_loss: 3.4883e-01  d_loss: 1.8453e+00  training time: 9.512603 s  running time: 0.136637 h
epoch: 490  g_loss: 3.4917e-01  d_loss: 1.8447e+00  training time: 9.563045 s  running time: 0.139293 h
epoch: 500  g_loss: 3.5310e-01  d_loss: 1.8443e+00  training time: 9.456191 s  running time: 0.141920 h
epoch: 510  g_loss: 3.4908e-01  d_loss: 1.8435e+00  training time: 9.155051 s  running time: 0.144463 h
epoch: 520  g_loss: 3.5240e-01  d_loss: 1.8428e+00  training time: 9.638781 s  running time: 0.147141 h
epoch: 530  g_loss: 3.4765e-01  d_loss: 1.8423e+00  training time: 10.191124 s  running time: 0.149972 h
epoch: 540  g_loss: 3.4506e-01  d_loss: 1.8416e+00  training time: 10.073837 s  running time: 0.152770 h
epoch: 550  g_loss: 3.4507e-01  d_loss: 1.8407e+00  training time: 9.177405 s  running time: 0.155319 h
epoch: 560  g_loss: 3.4337e-01  d_loss: 1.8398e+00  training time: 9.021492 s  running time: 0.157825 h
epoch: 570  g_loss: 3.4291e-01  d_loss: 1.8386e+00  training time: 9.492831 s  running time: 0.160462 h
epoch: 580  g_loss: 3.4311e-01  d_loss: 1.8378e+00  training time: 10.022366 s  running time: 0.163246 h
epoch: 590  g_loss: 3.4532e-01  d_loss: 1.8366e+00  training time: 9.176457 s  running time: 0.165795 h
epoch: 600  g_loss: 3.4259e-01  d_loss: 1.8362e+00  training time: 9.185325 s  running time: 0.168346 h
epoch: 610  g_loss: 3.4498e-01  d_loss: 1.8354e+00  training time: 9.042754 s  running time: 0.170858 h
epoch: 620  g_loss: 3.4276e-01  d_loss: 1.8350e+00  training time: 9.335283 s  running time: 0.173452 h
