(363.57297, 363.21954, 0.3534301, 1504.1351, 2.3091218)
(2.9121141, 2.5101738, 0.4019403, 7.589084, 2.062498)
(1.4198229, 1.0364509, 0.38337207, 2.4877257, 2.1189165)
(0.9386751, 0.54654396, 0.39213115, 1.4298706, 2.1359618)
(0.6997794, 0.2988435, 0.4009359, 0.9378966, 2.17885)
(0.6248991, 0.21669687, 0.40820223, 0.42137492, 2.212469)
(0.608557, 0.19066784, 0.41788912, 0.3140782, 2.249344)
(0.6060983, 0.18359983, 0.42249843, 0.1896025, 2.2752075)
(0.59910464, 0.16185802, 0.4372466, 0.16036394, 2.2651606)
(0.69068485, 0.15883142, 0.53185344, 0.52755225, 2.3935492)
(0.61566323, 0.14385404, 0.47180918, 0.18986902, 2.3114836)
(0.60082793, 0.13746004, 0.46336788, 0.06441789, 2.1449618)
(0.55932975, 0.12904856, 0.4302812, 0.09809947, 2.0780907)
(0.5386008, 0.122023284, 0.41657755, 0.33748156, 2.0203664)
(0.5175576, 0.11416477, 0.40339285, 0.08722597, 1.9867926)
(0.51425594, 0.11634318, 0.39791274, 0.20921718, 1.9576683)
(0.49765545, 0.10618468, 0.3914708, 0.11192057, 1.9449426)
(0.49119183, 0.10411205, 0.38707978, 0.29200095, 1.9285967)
(0.49316704, 0.111721694, 0.38144535, 0.104363516, 1.913532)
(0.47735474, 0.100938715, 0.37641603, 0.0724477, 1.9024526)
(0.4573989, 0.0863156, 0.3710833, 0.056631573, 1.8945246)
(0.44962054, 0.08318527, 0.36643526, 0.1040813, 1.8850127)
(0.47644466, 0.113307826, 0.36313683, 0.054995015, 1.8744105)
(0.44146538, 0.08142966, 0.36003572, 0.031907953, 1.8657541)
(0.435175, 0.07688978, 0.35828522, 0.045612656, 1.8596641)
(0.428757, 0.072191894, 0.35656512, 0.036556393, 1.858725)
(0.42422378, 0.06891173, 0.35531205, 0.052600324, 1.8576002)
(0.4252082, 0.07139775, 0.35381046, 0.039523296, 1.8531907)
(0.4171499, 0.06565868, 0.3514912, 0.0327631, 1.8530512)
(0.41718915, 0.06608216, 0.351107, 0.02606497, 1.8500555)
(0.4129752, 0.06203693, 0.35093826, 0.06173053, 1.8478347)
(0.41269463, 0.06347739, 0.34921724, 0.055784065, 1.8484346)
(0.41388085, 0.06403857, 0.34984228, 0.051585954, 1.8454953)
(0.40386102, 0.054379195, 0.34948182, 0.016452475, 1.8476774)
(0.40633002, 0.05768192, 0.3486481, 0.024337552, 1.8476079)
(0.44727993, 0.09899692, 0.34828302, 0.015907098, 1.8451215)
(0.40801936, 0.059837993, 0.34818137, 0.037664317, 1.8437852)
(0.41239315, 0.06408824, 0.3483049, 0.040766425, 1.8439583)
(0.4098128, 0.06198979, 0.34782302, 0.030625831, 1.8461559)
(0.40911147, 0.0613267, 0.34778476, 0.013368013, 1.8473308)
(0.40528494, 0.057219055, 0.34806588, 0.014311647, 1.8462961)
(0.40596396, 0.058200132, 0.34776384, 0.015904125, 1.8451176)
(0.40332067, 0.05463684, 0.34868383, 0.008511107, 1.8441312)
(0.40896899, 0.059810683, 0.3491583, 0.010479976, 1.8474578)
(0.41130522, 0.061412882, 0.34989235, 0.021252483, 1.8502854)
(0.4032998, 0.05140668, 0.35189313, 0.013034418, 1.8472196)
(0.4091717, 0.055726178, 0.35344553, 0.015976517, 1.8425703)
(0.40904063, 0.058694303, 0.35034633, 0.009719458, 1.8477403)
(0.40554488, 0.054592475, 0.3509524, 0.019802883, 1.8436527)
(0.40437382, 0.05349262, 0.3508812, 0.018805329, 1.8448031)
(0.40355852, 0.0536075, 0.34995103, 0.008326892, 1.8422414)
(0.4037748, 0.055323943, 0.34845087, 0.0053053806, 1.8416613)
(0.4042095, 0.055866312, 0.3483432, 0.009967503, 1.8440762)
(0.40678322, 0.057320938, 0.3494623, 0.0055275233, 1.8412902)
(0.4109397, 0.062343672, 0.348596, 0.0066660275, 1.8394594)
(0.40275458, 0.055642605, 0.34711197, 0.007849403, 1.8399698)
(0.4043714, 0.056197044, 0.34817436, 0.02442984, 1.8354214)
(0.39955494, 0.05249939, 0.34705555, 0.008459818, 1.8363398)
(0.40656847, 0.0606281, 0.34594035, 0.009584853, 1.8347073)
(0.40261292, 0.056491524, 0.3461214, 0.008565629, 1.834019)
(0.40056887, 0.055212326, 0.34535655, 0.009724636, 1.8351227)
(0.39902455, 0.05349809, 0.34552646, 0.0076880194, 1.8287886)
(0.3964414, 0.052188575, 0.34425282, 0.009661273, 1.8291426)
(0.39543378, 0.053276137, 0.34215766, 0.018764822, 1.8273793)
(0.3948587, 0.05185184, 0.34300685, 0.014915684, 1.8233328)
(0.4003143, 0.0594415, 0.3408728, 0.008644266, 1.8268508)
(0.3952863, 0.053576063, 0.34171024, 0.012364468, 1.8233566)
(0.3953725, 0.053033277, 0.34233925, 0.008471248, 1.8237059)
(0.39661047, 0.055018663, 0.3415918, 0.007839129, 1.8265426)
(0.3991114, 0.057158355, 0.34195304, 0.01297603, 1.8245344)
(0.39447165, 0.051149596, 0.34332204, 0.009408405, 1.8230113)
(0.39142632, 0.050969854, 0.3404565, 0.010216201, 1.8283328)
(0.397808, 0.054159246, 0.34364873, 0.017768087, 1.8215332)
(0.396461, 0.053122282, 0.34333873, 0.009223309, 1.8239584)
(0.3909697, 0.053640597, 0.3373291, 0.0075750705, 1.8286211)
(0.39543232, 0.053171657, 0.34226066, 0.009925762, 1.8152865)
(0.39602655, 0.05106948, 0.34495708, 0.008606416, 1.8182019)
(0.38888597, 0.048576675, 0.3403093, 0.013242768, 1.8324804)
(0.38762078, 0.048212923, 0.33940786, 0.01022541, 1.8295172)
(0.41233385, 0.0714106, 0.34092325, 0.02147085, 1.8210574)
(0.40159315, 0.060497023, 0.34109613, 0.010196933, 1.8177531)
(0.39453223, 0.05293277, 0.34159946, 0.013354659, 1.8196955)
(0.39004716, 0.04933188, 0.3407153, 0.01879507, 1.8247873)
(0.3894056, 0.049003363, 0.34040225, 0.011286893, 1.8236598)
(0.38729748, 0.047490004, 0.33980748, 0.011235759, 1.8210278)
