(0.057825375,)
(0.058253862,)
(0.05720545,)
(0.05999572,)
(0.058248714,)
(0.058213167,)
(0.05657481,)
(0.060458057,)
(0.06125052,)
(0.06403306,)
(0.057050686,)
(0.055768996,)
(0.062695816,)
(0.061359905,)
(0.061122082,)
(0.057891637,)
(0.058542892,)
(0.062082656,)
(0.05932357,)
(0.057441708,)
(0.06327916,)
(0.061074067,)
(0.067486584,)
(0.06246702,)
(0.060143597,)
(0.056599565,)
(0.05983164,)
(0.0559735,)
(0.05987207,)
(0.0575275,)
(0.058385983,)
(0.058254026,)
(0.05745133,)
(0.055893354,)
(0.079897314,)
(0.05829414,)
(0.0607486,)
(0.05905749,)
(0.05707346,)
(0.057684757,)
(0.058491193,)
(0.061894152,)
(0.055305883,)
(0.059898466,)
(0.060875885,)
(0.06031041,)
(0.056390114,)
(0.06770693,)
(0.058730256,)
(0.061666265,)
(0.055641368,)
(0.062027454,)
(0.057291266,)
(0.05888908,)
(0.05970369,)
(0.057471294,)
(0.05670863,)
(0.05663313,)
(0.06289656,)
(0.056236036,)
(0.05709681,)
(0.059253335,)
(0.05793844,)
(0.06401703,)
(0.057040296,)
(0.056658797,)
(0.0560519,)
(0.06270695,)
(0.058360532,)
(0.05972755,)
(0.05727507,)
(0.061528325,)
(0.05562071,)
(0.056238573,)
(0.05545423,)
(0.05964292,)
(0.061060905,)
(0.05669079,)
(0.056894217,)
(0.05599133,)
(0.05807619,)
(0.05851087,)
(0.059197593,)
(0.057518214,)
(0.05828406,)
(0.058415733,)
(0.057996355,)
(0.05569597,)
(0.058568098,)
(0.061314724,)
(0.0670261,)
(0.056964405,)
(0.058033608,)
(0.05551424,)
(0.059433162,)
(0.056016598,)
(0.056641195,)
(0.057727247,)
(0.055682108,)
(0.058939647,)
(0.06371855,)
(0.05832047,)
(0.055242166,)
(0.06617588,)
(0.05694902,)
(0.055618346,)
(0.054969978,)
(0.059060346,)
(0.05838596,)
(0.056040365,)
(0.06023415,)
(0.059329167,)
(0.07161585,)
(0.07128242,)
(0.058028013,)
(0.0609276,)
(0.055968072,)
(0.05706975,)
(0.05658801,)
(0.057346188,)
(0.056720436,)
(0.058033496,)
(0.058515485,)
(0.05972263,)
(0.05789531,)
(0.05752587,)
(0.06612868,)
(0.06334954,)
(0.05813152,)
(0.055776447,)
(0.058474742,)
(0.054428324,)
(0.05667766,)
(0.06255764,)
(0.058462363,)
(0.058610495,)
(0.05642712,)
(0.057114594,)
(0.055365603,)
(0.05816455,)
(0.05654415,)
(0.059072882,)
(0.058108814,)
(0.056641214,)
(0.059048902,)
(0.06305672,)
(0.059956945,)
(0.05741746,)
(0.059533138,)
(0.059089586,)
(0.05565198,)
(0.05532136,)
(0.05726512,)
(0.061859526,)
(0.058696397,)
(0.055164617,)
(0.05619078,)
(0.057748854,)
(0.05575666,)
(0.056417428,)
(0.05955806,)
(0.05804982,)
(0.05415614,)
(0.056399345,)
(0.057088,)
(0.05733212,)
(0.060560323,)
(0.057604365,)
(0.0580109,)
(0.057192322,)
(0.056879766,)
(0.053777467,)
(0.057318173,)
(0.05768796,)
(0.05633221,)
(0.055584595,)
(0.061192617,)
(0.056127913,)
(0.056035377,)
(0.055351794,)
(0.0557851,)
(0.060633473,)
(0.057380468,)
(0.055014048,)
(0.05791135,)
(0.056091674,)
(0.058276083,)
(0.055229537,)
(0.05556129,)
(0.06088116,)
(0.054898143,)
(0.05944579,)
(0.058684677,)
(0.055655308,)
(0.057193838,)
(0.061304804,)
(0.05696349,)
(0.05856723,)
(0.05558867,)
(0.05542723,)
(0.05861665,)
(0.057175495,)
(0.05679618,)
(0.053269412,)
(0.057647258,)
(0.05798291,)
(0.05385693,)
(0.05588388,)
(0.059372716,)
(0.05672284,)
(0.0587734,)
(0.05777458,)
(0.057553537,)
(0.057244536,)
(0.05970552,)
(0.057332035,)
(0.057068445,)
(0.05685081,)
(0.06210488,)
(0.056414876,)
(0.057220675,)
(0.057503853,)
(0.057593785,)
(0.05673445,)
(0.055877373,)
(0.055395126,)
(0.056087155,)
(0.05740885,)
(0.0578733,)
(0.07776046,)
(0.062878326,)
(0.056467757,)
(0.05765501,)
(0.059822284,)
(0.05725452,)
(0.057271264,)
(0.055205893,)
(0.056753263,)
(0.056426153,)
(0.0563281,)
(0.057585634,)
(0.057590052,)
(0.056219798,)
(0.055147767,)
(0.057614826,)
(0.05728846,)
(0.057686396,)
(0.05955655,)
(0.056309864,)
(0.056947485,)
(0.0587252,)
(0.05892539,)
(0.05415894,)
(0.054791063,)
(0.05640103,)
(0.054156084,)
(0.059264965,)
(0.056907598,)
(0.056988675,)
(0.05785082,)
(0.05883435,)
(0.061480828,)
(0.055127665,)
(0.056842312,)
(0.05702415,)
(0.062043224,)
(0.056520905,)
(0.05539802,)
(0.057553608,)
(0.06451582,)
(0.05796202,)
(0.055780143,)
(0.057668835,)
(0.055865914,)
(0.053184688,)
(0.05543462,)
(0.057252496,)
(0.057864986,)
(0.056994215,)
(0.062089276,)
(0.060930617,)
(0.05436809,)
(0.05760589,)
(0.05534551,)
(0.057474196,)
(0.05543043,)
(0.055186078,)
(0.055749662,)
(0.06100757,)
(0.054428462,)
(0.053712163,)
(0.056384668,)
(0.059382685,)
(0.05647762,)
(0.05382871,)
(0.05559411,)
(0.05309121,)
(0.05273174,)
(0.056468174,)
(0.054227535,)
(0.053396575,)
(0.05527284,)
(0.057138737,)
(0.05580604,)
(0.057247758,)
(0.054829128,)
(0.057418436,)
(0.054607686,)
(0.052274495,)
(0.05606959,)
(0.05600676,)
(0.057494376,)
(0.060160484,)
(0.053478442,)
(0.059141483,)
(0.05808578,)
(0.05758827,)
(0.053747177,)
(0.055417933,)
(0.055540442,)
(0.055048034,)
(0.055203423,)
(0.057303514,)
(0.05780469,)
(0.056581374,)
(0.05590615,)
(0.054995436,)
(0.058846798,)
(0.055430114,)
(0.055395085,)
(0.059165757,)
(0.05787833,)
(0.0596718,)
(0.057180464,)
(0.056589603,)
(0.052414406,)
(0.0547476,)
(0.058150038,)
(0.055018246,)
(0.057467617,)
(0.054754335,)
(0.05657532,)
(0.05699017,)
(0.05348096,)
(0.056200854,)
(0.055474095,)
(0.05585397,)
(0.05432158,)
(0.059050396,)
(0.05479423,)
(0.053816415,)
(0.054040372,)
(0.054979745,)
(0.05447482,)
(0.057326056,)
(0.056113217,)
(0.051552255,)
(0.059252765,)
(0.056852,)
(0.058906045,)
(0.053802498,)
(0.057132762,)
(0.055877205,)
(0.05342441,)
(0.05508399,)
(0.055707373,)
(0.054428615,)
(0.055257678,)
(0.055011787,)
(0.056999393,)
(0.057500973,)
(0.05790081,)
(0.05479981,)
(0.05494405,)
(0.055091724,)
(0.055440266,)
(0.052405395,)
(0.05509015,)
(0.05513164,)
(0.05976792,)
(0.054573484,)
(0.055588793,)
(0.05463332,)
(0.05359342,)
(0.055014256,)
(0.055511527,)
(0.056408294,)
(0.056183014,)
(0.055696893,)
(0.055778764,)
(0.053497024,)
(0.054517917,)
(0.055633646,)
(0.05317398,)
(0.05556695,)
(0.053172685,)
(0.056855895,)
(0.058795564,)
(0.054716405,)
(0.056190215,)
(0.054044694,)
(0.057542697,)
(0.052313685,)
(0.05135915,)
(0.05477521,)
(0.058325283,)
(0.05406216,)
(0.054932766,)
(0.05309382,)
(0.053124018,)
(0.05196378,)
(0.053088076,)
(0.053811494,)
(0.05725473,)
(0.05609616,)
(0.054139897,)
(0.06012925,)
(0.055171847,)
(0.0538325,)
(0.05725921,)
(0.05241875,)
(0.053194534,)
(0.054755833,)
(0.055340912,)
(0.05850407,)
(0.053807795,)
(0.052930422,)
(0.059110478,)
(0.059603892,)
(0.05218581,)
(0.0542861,)
(0.05356433,)
(0.053327154,)
(0.056015804,)
(0.05863615,)
(0.057061985,)
(0.053733516,)
(0.055850584,)
(0.054364067,)
(0.057946045,)
(0.057893306,)
(0.058291025,)
(0.055715647,)
(0.05466427,)
(0.054660376,)
(0.0538463,)
(0.05633238,)
(0.058408156,)
(0.05261479,)
(0.051654384,)
(0.056028124,)
(0.05233644,)
(0.054561704,)
(0.05683665,)
(0.05752033,)
(0.051023714,)
(0.056191146,)
(0.05340842,)
(0.054633327,)
(0.05365888,)
(0.052694682,)
(0.053800657,)
(0.052553214,)
(0.050384574,)
(0.051736187,)
(0.05551325,)
(0.054837655,)
(0.052424744,)
(0.052591007,)
(0.052198082,)
(0.05211034,)
(0.052573025,)
(0.060375474,)
(0.054388348,)
(0.052681357,)
(0.052700866,)
(0.052954007,)
(0.051895097,)
(0.054286774,)
(0.057772886,)
(0.051970363,)
(0.05448261,)
(0.053948097,)
(0.056088533,)
(0.055663235,)
(0.054011438,)
(0.054304734,)
(0.051205628,)
(0.053257406,)
(0.053618982,)
(0.053429883,)
(0.052252226,)
(0.05040052,)
(0.052246056,)
(0.05387799,)
(0.05142873,)
(0.05427313,)
(0.05105924,)
(0.05073412,)
(0.05387017,)
(0.05067469,)
(0.051998477,)
(0.0511549,)
(0.0525065,)
(0.05201396,)
(0.05361262,)
(0.053957634,)
(0.051109593,)
(0.058944087,)
(0.051081352,)
(0.054810967,)
(0.051728554,)
(0.05017095,)
(0.049978405,)
(0.051755663,)
(0.051012963,)
(0.0498363,)
(0.051473983,)
(0.053725563,)
(0.05132522,)
(0.05220001,)
(0.050613064,)
(0.0522983,)
(0.053477153,)
(0.049076587,)
(0.052576385,)
(0.050973773,)
(0.053178016,)
(0.050045524,)
(0.049883284,)
(0.050903037,)
(0.050089084,)
(0.053644557,)
(0.051398773,)
(0.0498033,)
(0.052659914,)
(0.050780583,)
(0.049855288,)
(0.051235214,)
(0.05229623,)
(0.05060998,)
(0.05010074,)
(0.05184986,)
(0.049931407,)
(0.05145918,)
(0.048495844,)
(0.05577954,)
(0.056253638,)
(0.04951562,)
(0.049543355,)
(0.05249009,)
(0.05061391,)
(0.050680667,)
(0.047821276,)
(0.047908437,)
(0.04940348,)
(0.047623217,)
(0.047645487,)
(0.051344205,)
(0.04756631,)
(0.049111024,)
(0.04894029,)
(0.047859944,)
(0.047825508,)
(0.04789108,)
(0.0542448,)
(0.05238953,)
(0.050918706,)
(0.04721921,)
(0.048730172,)
(0.045914985,)
(0.047145873,)
(0.04812642,)
(0.050949473,)
(0.048083737,)
(0.04912003,)
(0.052396167,)
(0.049443066,)
(0.04739625,)
(0.0480702,)
(0.049127713,)
(0.049120992,)
(0.04588235,)
(0.046401516,)
(0.053429812,)
(0.04896392,)
(0.04908456,)
(0.048074465,)
(0.04499942,)
(0.047638908,)
(0.048093166,)
(0.04729678,)
(0.049499042,)
(0.048578117,)
(0.048676345,)
(0.04756207,)
(0.047425263,)
(0.05013202,)
(0.04819925,)
(0.04718511,)
(0.050042406,)
(0.050801657,)
(0.04714191,)
(0.050314065,)
(0.046806507,)
(0.04576367,)
(0.047454357,)
(0.046217132,)
(0.047480762,)
(0.0474111,)
(0.04597167,)
(0.046763778,)
(0.045160763,)
(0.04935582,)
(0.04582055,)
(0.046053894,)
(0.047624286,)
(0.04523139,)
(0.044385593,)
(0.04611727,)
(0.046440165,)
(0.047421366,)
(0.044272196,)
(0.04520593,)
(0.046214856,)
(0.04623457,)
(0.046533395,)
(0.04828068,)
(0.04430521,)
(0.044488057,)
(0.04596713,)
(0.044909284,)
(0.044440836,)
(0.048159022,)
(0.047912642,)
(0.0439862,)
(0.047093354,)
(0.04662874,)
(0.044593878,)
(0.044478692,)
(0.047636554,)
(0.04401052,)
(0.044984415,)
(0.045346797,)
(0.04513175,)
(0.045368783,)
(0.045456775,)
(0.045999404,)
(0.043331906,)
(0.04380981,)
(0.043265454,)
(0.047408078,)
(0.045834407,)
(0.04214839,)
(0.043382782,)
(0.04816582,)
(0.043940812,)
(0.04370593,)
(0.043791413,)
(0.044254176,)
(0.04278088,)
(0.04266032,)
(0.042474274,)
(0.04398658,)
(0.041854743,)
(0.044182442,)
(0.04330791,)
(0.04275512,)
(0.041866165,)
(0.04272292,)
(0.04485508,)
(0.045952883,)
(0.047925822,)
(0.04240998,)
(0.039046474,)
(0.04149423,)
(0.040936787,)
(0.041222572,)
(0.043193016,)
(0.04432738,)
(0.039601468,)
(0.04348184,)
(0.04324296,)
(0.042285442,)
(0.042137034,)
(0.045094658,)
(0.04229388,)
(0.04193297,)
(0.042855617,)
(0.040904816,)
(0.042218145,)
(0.043458983,)
(0.040014293,)
(0.04343495,)
(0.04065269,)
(0.041662473,)
(0.040412445,)
(0.03964249,)
(0.04538074,)
(0.039661065,)
(0.040255025,)
(0.03995394,)
(0.042211905,)
(0.04346041,)
(0.038742404,)
(0.03953483,)
(0.039080955,)
(0.03865299,)
(0.04152096,)
(0.043875825,)
(0.040934958,)
(0.043056965,)
(0.040558632,)
(0.038855717,)
(0.038921457,)
(0.037388355,)
(0.038812637,)
(0.039014664,)
(0.038231805,)
(0.039056953,)
(0.036291458,)
(0.037350833,)
(0.04457011,)
(0.04012844,)
(0.038388662,)
(0.03991202,)
(0.038470358,)
(0.03942557,)
(0.03643433,)
(0.034982093,)
(0.0363288,)
(0.04069025,)
(0.039159376,)
(0.038546853,)
(0.03833638,)
(0.037412893,)
(0.036046322,)
(0.037193492,)
(0.039429434,)
(0.03892205,)
(0.03651058,)
(0.036367286,)
(0.036264952,)
(0.03591764,)
(0.035910398,)
(0.037743323,)
(0.036563,)
(0.039519913,)
(0.036429074,)
(0.03559553,)
(0.037348088,)
(0.035723887,)
(0.03930542,)
(0.036133055,)
(0.036169857,)
(0.0353293,)
(0.037858706,)
(0.03610156,)
(0.03534855,)
(0.035762712,)
(0.036648348,)
(0.034041636,)
(0.036812656,)
(0.039283775,)
(0.037044086,)
(0.033665814,)
(0.03542538,)
(0.03883645,)
(0.034482803,)
(0.037289053,)
(0.03463201,)
(0.034998234,)
(0.03570576,)
(0.034238502,)
(0.03278643,)
(0.039273158,)
(0.035126187,)
(0.03719975,)
(0.03527367,)
(0.03494403,)
(0.036614716,)
(0.033354297,)
(0.036215533,)
(0.03637425,)
(0.036398526,)
(0.034340452,)
(0.034611546,)
(0.03575552,)
(0.033324763,)
(0.03390234,)
(0.039381422,)
(0.0370921,)
(0.03638933,)
(0.032243367,)
(0.032780178,)
(0.03456503,)
(0.03368854,)
(0.031688605,)
(0.0339047,)
(0.035081044,)
(0.034183174,)
(0.034607656,)
(0.035246793,)
(0.035143286,)
(0.034821115,)
(0.034512624,)
(0.03315689,)
(0.031451233,)
(0.03259421,)
(0.033268616,)
(0.032316305,)
(0.031482242,)
(0.033246882,)
(0.032420337,)
(0.031066876,)
(0.031886194,)
(0.033314794,)
(0.030659946,)
(0.030850612,)
(0.03284233,)
(0.03506644,)
(0.03154715,)
(0.031144388,)
(0.031230193,)
(0.031956945,)
(0.033966325,)
(0.032725506,)
(0.031807985,)
(0.032394856,)
(0.036245473,)
(0.033838935,)
(0.033900853,)
(0.030789219,)
(0.030173799,)
(0.031492665,)
(0.031031935,)
(0.03033337,)
(0.03150256,)
(0.029354626,)
(0.033178248,)
(0.03161635,)
(0.03377207,)
(0.039284293,)
(0.031299967,)
(0.03133826,)
(0.030666353,)
(0.031516753,)
(0.030476615,)
(0.031009424,)
(0.029701613,)
(0.029206257,)
(0.029509578,)
(0.03301189,)
(0.031088443,)
(0.02707787,)
(0.028706409,)
(0.028466206,)
(0.03373082,)
(0.03076709,)
(0.02942428,)
(0.030518226,)
(0.029509585,)
(0.02870198,)
(0.030413328,)
(0.029558957,)
(0.030383937,)
(0.029265553,)
(0.03160677,)
(0.029371811,)
(0.03417871,)
(0.032490026,)
(0.028894499,)
(0.028028905,)
(0.027755737,)
(0.028842105,)
(0.030892007,)
(0.028151616,)
(0.029285513,)
(0.029655963,)
(0.029543418,)
(0.03010163,)
(0.031825043,)
(0.029942501,)
(0.029975507,)
(0.032972675,)
(0.029242877,)
(0.03151726,)
(0.02952531,)
(0.028103549,)
(0.027413908,)
(0.026456812,)
(0.027326215,)
(0.030739857,)
(0.028780302,)
(0.028622877,)
(0.029043438,)
(0.02724414,)
(0.02719178,)
(0.030361444,)
(0.027395755,)
(0.029736795,)
(0.028375696,)
(0.02664106,)
(0.027235407,)
(0.029612532,)
(0.02834092,)
(0.032866742,)
(0.026572421,)
(0.026399188,)
(0.027048858,)
(0.025631044,)
(0.028884187,)
(0.028274804,)
(0.030772775,)
(0.027107984,)
(0.025818516,)
(0.027220283,)
(0.02804846,)
(0.025676362,)
(0.028310494,)
(0.027774312,)
(0.026962902,)
(0.026958792,)
(0.027012495,)
(0.029218689,)
(0.028175632,)
(0.026427636,)
(0.02840654,)
(0.029330665,)
(0.026123917,)
(0.026958559,)
(0.027339492,)
(0.026646271,)
(0.027070869,)
(0.025911186,)
(0.02909522,)
(0.027358964,)
(0.026711116,)
(0.025503473,)
(0.02757411,)
(0.02666411,)
(0.026818752,)
(0.027588908,)
(0.026061215,)
(0.025430588,)
(0.027203342,)
(0.025286125,)
(0.028426806,)
(0.026079843,)
(0.027341314,)
(0.026111037,)
(0.028380318,)
(0.027920956,)
(0.028568346,)
(0.026617538,)
(0.025287626,)
(0.02657985,)
(0.028239412,)
(0.02535866,)
(0.025123265,)
(0.02676988,)
(0.02912548,)
(0.025345769,)
(0.02598038,)
(0.024319919,)
(0.025183588,)
(0.026119046,)
(0.027077232,)
(0.025940344,)
(0.025003757,)
(0.026323963,)
(0.024686582,)
(0.022715282,)
(0.024463164,)
(0.026977904,)
(0.028808707,)
(0.025178466,)
(0.026242115,)
(0.025308797,)
(0.023749214,)
(0.025065508,)
(0.024755368,)
(0.024139231,)
(0.023873981,)
(0.024450328,)
(0.026408538,)
(0.025293995,)
(0.024509316,)
(0.023614476,)
(0.025547702,)
(0.02788249,)
(0.02486903,)
(0.024887465,)
(0.027106449,)
(0.024229335,)
(0.025419544,)
(0.023180591,)
(0.0238456,)
(0.023603583,)
(0.025322698,)
(0.022304196,)
(0.024257429,)
(0.025302777,)
(0.02431266,)
(0.025341853,)
(0.024122598,)
(0.022575084,)
(0.024123747,)
(0.022858933,)
(0.02638516,)
(0.026321214,)
(0.032739382,)
(0.025175255,)
(0.024578616,)
(0.025957886,)
(0.024113383,)
(0.02234987,)
(0.025176777,)
(0.022853471,)
(0.021389589,)
(0.022841997,)
(0.024218606,)
(0.02121181,)
(0.023145372,)
(0.021789314,)
(0.022392511,)
(0.0217822,)
(0.022107095,)
(0.022016548,)
(0.021111809,)
(0.020915696,)
(0.022137292,)
(0.021573063,)
(0.021412788,)
(0.021731697,)
(0.021389866,)
(0.020949772,)
(0.036695816,)
(0.027913526,)
(0.02350023,)
(0.022862097,)
(0.023317672,)
(0.025929224,)
(0.022527164,)
(0.021888275,)
(0.021352489,)
(0.022252345,)
(0.028709352,)
(0.027965706,)
(0.023203937,)
(0.021954406,)
(0.020390037,)
(0.020769287,)
(0.02250944,)
(0.021282999,)
(0.021476738,)
(0.02051201,)
(0.020265885,)
(0.02214804,)
(0.024016684,)
(0.020675607,)
(0.0208569,)
(0.021723446,)
(0.020228647,)
(0.021557309,)
(0.021549426,)
(0.02174382,)
(0.020412177,)
(0.019949332,)
(0.01962243,)
(0.022020038,)
(0.021038271,)
(0.021682411,)
(0.02366406,)
(0.023742985,)
(0.02068511,)
(0.020315364,)
(0.019987162,)
(0.020623986,)
(0.02023258,)
(0.021207714,)
(0.02486498,)
(0.022462869,)
(0.021652196,)
(0.01941996,)
(0.020239253,)
(0.021476105,)
(0.021603577,)
(0.020877527,)
(0.018204808,)
(0.019073885,)
(0.019436784,)
(0.022000883,)
(0.021917485,)
(0.020816676,)
(0.019722683,)
(0.019221775,)
(0.019432906,)
(0.02006875,)
(0.021915682,)
(0.027089689,)
(0.02805671,)
(0.023344997,)
(0.019347575,)
(0.02195149,)
(0.021462185,)
(0.020443223,)
(0.020500354,)
(0.022068424,)
(0.018906526,)
(0.018749395,)
(0.018824417,)
(0.019202363,)
(0.018586205,)
(0.020050894,)
(0.01836473,)
(0.02258391,)
(0.021353293,)
